labels,key_words,review
10,补偿垃圾,垃圾中的垃圾，先不说面料伪劣，质量收到就直接脱线破了一个洞，找客服还说让我自己去补，补偿5块红包，呵呵呵
1,褶皱一洗就起,是否舒适：穿着挺舒适的材质：水洗下，领子一洗就起褶皱，都变大了领子，很不好版型：版型刚刚好
11,快递太慢了,建议大家以后不要在这家店买衣服了，快递太慢了服务也不好，我衣服买了一个星期以后才到
9,客服没有,里面连客服都没有，连个人设置注销都没有，还无法截屏
15,里面有灰尘印,里面有灰尘印也不懂是别人穿过得还是放得太久了
18,口袋都没有,连个口袋都没有
11,快递一个星期,快递一个星期，我又不在偏远地区能搞7天，服了
9,信息怀疑,连续收到好几次美团点评发来的短信说我订了酒店，让我拿身份证入住，但我根本没有订那家酒店，我怀疑我的信息已经被泄露而且不确定我的财产安全，我希望得到一个让我可以信服并接受的解释。收到信息的手机号是：17500758***
0,一边大一边小不对称,两边不对称，明显一边大一边小，布料先不说，这尺寸明显大问题，基本不能穿！
0,有大小居然有大小,两件2xl的衣服，居然有大小，这京东也慢慢开始不负责了
0,一件长一件垃圾玩意,两件M码一件长一件短你家176身高的人穿那么短啊垃圾玩意
1,真的差,白色的穿了两次，就起毛球了，黑色的，我洗了不下五遍，刷了不知道多少次，一泡水里，水立马飘着黑色绒毛，洗不完，泡多久都不管用，体验是真的差
0,大小不一,两件大小不一，灰的正常，黑的像小码，晕死了还自营的，算了总算明白京东怎么越来越差了
7,客服理都不理,两件都穿了5次左右，发红了，想从买，或者客服有啥解决方案或优惠，理都不理，真的是服了，这客服一天到黑，混日子，一天都不回两句，严重怀疑客服智商
1,质量好差,洗一次就变形，真的质量好差
1,质量严重,第二次购买，质量跟第一次相差太远，洗了一次严重缩水
1,重缩严重,洗后严重缩水，出厂前应该处理好
15,布料不一样,两件衣服布料不一样，白色的布料差
0,尺码都不一样,两件衣服尺码都不一样，一件小的跟个紧身衣一样
4,标牌和实际都不一样,标牌和实际都不一样。
0,领口超级大,两件衣服牌子都不一样，衣服领口超级大。失败。
0,实际尺寸不一样,两件衣服一个尺码的，实际尺寸却不一样，白色的衣袖短些。而且穿了一次，白色这件衣服锁边的线都掉了。
11,快递直接丢件,第一次快递直接丢件，客服一直没人回复处理。
11,快递走了六天,还没有收到货，就被确认收货了，快递走了六天，还是没有收到货，我又不是新疆内蒙，那么多天收不到货，客服一直在糊弄，真是无语。
15,料子不错,料子不错，有点大哟
11,没收到货无语了,对这个店家无语了，我没收到货就显示已送达就算了，处理问题一点不积极，发个消息回复的永远是那老三句。
15,料子不好,料子不好，不透气
11,拍两件差评,差评差评，拍两件只发一件，
11,派送服务垃圾,京东无人车派送服务垃圾
11,商家拖拉,第一：商家不解决问题，永远在拖拉，不作为，对于客户提出的问题打马虎眼。第二：配送到我的所在地后不第一时间与我联系，也不通知我。我打的圆通客服才找到配送电话，配送员态度也比较恶略。
30,京东自营信赖,料子很厚实，打底单穿都很好。信赖京东自营。
11,收到的却是,衣服还可以，但是我买的是长袖的收到的却是短袖
11,收到货,一个半月没有收到货，都自动确认到货了，问客户没人回复
8,客服不理,领标，虚假宣传，客服不理，踢皮球
11,收到货恶毒,我都没收到货，每次联系商家都是在说他正在核实查询，然后就没有下文了。我要用世上最恶毒的词汇问候这家店老板一家人。。。。。。
11,收到货一个星期,一个星期我都没收到货，今天催促客服好多次，下午竟然显示订单已完成待评价，客服一路就是查查记录都没有实际性的回复。你们这般神操作不知道怎么说了
11,送货五天才,选个邮政，送货好多天，到了南昌后五天才送货，还不支持退货，服务态度很差
4,标签差评,差评吧，质量不怎么样，标签都没裁剪，往衣服上安，都在袋子里随意放着，衣服和标签估计完全是不符的
5,图片不符合,买的和图片不符合，而且这样的都是79快钱，这里卖99大家都看看别的，他家的贵20
18,一个兜都没有,买的时候没想到，今天穿了才发现，一个兜都没有，一点东西不让装得么，
11,退货这么慢,第一次让我伤心透顶的购物，买回来一穿大了一号，本想是退货比换货快，退了还在他家再买小一号码的，哪料到退货这么慢，催一天了才发过来填写单号的链接，直接没有再次购买的欲望了！
0,大小不一样,买的同一款衣服，居然大小不一样，商标不一样，质量还差谁买谁上当
11,未收到烂的,东西未收到就显示签收，而且没有发去拿东西的短信与电话，现在东西在哪都不知道，最后找客服，客服一直未回消息，从未见过这么烂的售后与客服，两天未回复消息！
11,物流超级慢,店铺可以倒闭了，发货服务态度很差、物流超级慢，时间要半个月
11,物流还慢,简直就是糊弄人   衣服质量跟垃圾没啥区别  各种问题   拉链拉不下去。。物流还慢得一塌糊涂。。我真不知道你是来骗人的  还是来开店的
11,物流垃圾,京东物流真垃圾，超期送货，连招呼都不打，差评。
11,物流垃圾,垃圾的要死要的灰色给我发的紫色，物流还慢的要死，真**浪费我时间
15,面料还可以,买回来才发现，是纯色的，衣服面料还可以
17,纯色才发现,买回来才发现，是纯色的，衣服面料还可以
11,物流垃圾,垃圾商品，虚假宣传！一点也没有透气性，和雨衣差不多，夏天穿上一会儿就闷出一身汗！还有垃圾客服，一直用个**机器人自动回复！答的驴嘴不对马尾。垃圾物流，还没有收到货就直接点已签收，还不显示物流信息，让垃圾客服查物流，一天也没给出结果！
33,个人隐私绝对放心,买家打包的很严实个人隐私绝对放心是正品，很愉快的一次购物
11,物流速度慢，,服务态度，物流速度慢，没有收到也显示收货
5,颜色明显差异,买了两件同款同价不同颜色质量有明显差异！银灰色质量明显不如白色！
0,大小不一样,买了两件一样大的，发过来大小不一样
4,三无产品无商标,感觉就是个三无产品，无商标。
7,发货差评,买了一个月都没有发货，还显示收货，拖了这么久退款通道也关闭了，差评
0,同号一大一小,买了一黑一百同号，结果一大一小
11,下单下午才到,2号下单买的，10号下午才到，人都晒得漆黑，不退货已经是我最后的倔强了
23,送过来一件L的，一件XL的,买两件XL的，结果送过来一件L的，一件XL的，更夸张的是L的穿着稍小一点点，可以穿；但XL的说是7分袖有点夸张，但说是9分袖显然袖长又不够！
30,有优惠,买两件有优惠，老公身高180，体重90公斤，穿上大小刚好，非常不错的选择
11,型号了，发错,发错型号了，中午到晚上10点半都不处理
33,保密措施做得很好,卖家的保密措施做得很好，完全没有任何信息出现在上面
33,保密性很高,卖家很细心，快递保密性很高
23,物流快多了,卖家图片看起来还可以，买回来心凉了半截，物流确实666，比圆通快多了，两天不到就收到了
18,图片还可以,卖家图片看起来还可以，买回来心凉了半截，物流确实667，比圆通快多了，两天不到就收到了
0,尺寸不符合,满怀希望，到货失望?本人身高165，体重136斤，购买L号。到货后发现三件衣服身长尺寸不符合产品介绍尺寸（偏长）白色没有标识，比较肥大。黑色和灰色偏瘦，并非产品介绍中描述的宽松型。毕竟价格便宜，懒得退！
18,松紧带烦人,帽子没有松紧带，很烦人
13,洗了大了不少,貌似洗了就大了不少啊，而且稍微大了点呢
11,一大一小发过来,发过来一大一小，白色180  黑色175     我买的是xl 
11,已签收最生气,真的是最生气的一次购物，东西都没有收到，上面显示已签收，问客服两天都是一直都是机器人给我服务。东西没有不要了，就当丢了。最差的一次购物
0,大小有点闷,没感觉到冰丝凉，反而觉得有点闷，穿上不凉快，大小倒是合身
9,息体给出合理解释！,没听说说该平台也没办理借款业务，收到逾期信息，并且有外访催收信息体现，请给出合理解释！
11,只发一件买两件,买两件只发一件！！！而且颜色还不对！！！差评！！！
18,口袋有些不方便,没有口袋，有些不方便
11,只发只发了一件,下单是两件，结果只发了一件。让补发一件又一直不给解决一直拖。
15,料子有点涩,没有口袋料子有点涩
18,口袋没有,没有口袋料子有点涩
11,最慢的一次,最慢的一次，也是最差的一次，最不满意的一次，，不想说了，衣服连个口袋也没有？
9,个人信息莫名其妙,没有任何下单记录，怎么给我发了一个手机卡快递。个人信息怎么泄露的，莫名其妙
18,图片那么好,没有图片中那么好，
13,洗过比较严重,没有想象得那么好，洗过之后褶皱比较严重，物没有有所值。
18,南极人不如上次,每次都要南极人的，但是感觉这次的质量面料不如上次买的
9,全都泄露全都泄露,美团骑手随便开直播，在网上直播送餐把客户的收货地址全都泄露在直播上
7,速度石沉大海,谜一样的发货，下单如石沉大海，前前后后等了一个星期，速度这块没的说，绝了
15,布料有点粗,勉强可以，布料有点粗，不太精细。
15,面料不错,面料不错就是只能打底，单穿不搭
12,2XL大，,布料一般吧，同样是2XL，这两件比我其他的衣服都大，勉勉强强
12,白衣大黑衣小,白衣大黑衣小？只是落水了，不然2件都退了！
12,不透气,这玩意儿防晒能力一般啊，真是晒死我了，不透气
13,棉料还算舒适,面料还算舒适，但是棉料不是缩水的吗？为什么没穿几次就变得很大？算起来洗了大约五六次，现在已经大了很多，东西不贵懒得追究，但是面料都是缩水的为啥这个会变大这么多。
12,裁剪不对,衣服裁剪不对，穿着别扭
12,尺寸不标准,衣服的尺寸不标准、身窄袖长阔大，一点都不标准。
0,咯人,面料很差，贴身穿咯人，感觉很不舒服，难得退了，只能放着了吧
12,尺寸不一样,同尺寸 两件大小不一样  一件长一件短
12,尺寸对不上,衣服尺寸和一般的衣服对不上，要买大一码
12,尺寸买大了,质量可以，但是我买大了，放在那里没穿，我是按照商家推荐的尺寸买的，所以，入手前一定要确定好尺寸。
12,尺寸偏小,尺码大小：尺寸偏小，质地还行，快递较慢。
12,尺码不合适,尺码不合适，做工一般！
15,面料质感一般,面料类型：棉面料质感：一般，容易起球
12,尺码大小还行,尺码大小：还行材质：是棉的，就是太薄了，老公穿上都露点了，因为拿回来没试就洗了，所以也不能退了
12,尺码大小买大一码吧,尺码大小：买大一码吧 我175都不到也不胖  买xl袖子短 衣服不宽松
12,尺码大小小了一号,尺码大小：两件衣服中有一件尺码不一致小了一号
15,面料干硬,面料类型：面料干硬 不是那种棉棉的感觉 而去非常薄  只能说不是想要的那种棉质  对不起这个价格 也懒得退了 凑合穿吧  慎买
15,面料一般,面料类型：面料一般
12,尺码大小小一个号,尺码大小：第二次买了，第一次以为是装货的失误，结果这次和上次一样，灰色的尺码不管是肩宽还是衣长，确实比白色的小一个号
5,试穿效果太差了,面料类型：太差了面料质感：太差了，硬梆梆的透气性：垃圾试穿效果：太差了，一点版型都没有尺码大小：太差了其他特色：@的
12,尺码大小有问题啊,尺码大小：这个尺码大小有问题啊，你这个L号等于我的XL太大了吧
35,速度很快,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
26,做工精细,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
29,上身效果很好,面料摸着舒服，做工精细，没有多余的线头，物流速度很快，上身效果很好，质量很好，版型好看。
12,尺码还不错,尺码刚刚好，还不错！面料是纯棉的，很舒适的！
26,做工精细,面料柔软，做工精细，款式新颖，穿着时尚得体，值得信赖的品牌，5分好评
30,品牌值得信赖,面料柔软，做工精细，款式新颖，穿着时尚得体，值得信赖的品牌，5分好评
12,尺码偏大点,物流很快，刚好是本地发货，感觉衣服尺码偏大点
26,做工非常好,面料是属于很透气的那一种。做工也非常好，走线很工整。
10,退货麻烦,退货还那么麻烦 自己不会处理吗都   醉了对于这种店
12,尺码偏小,尺码大小：尺码偏小！建议拍大一码！面料一般！透气性一般！
12,尺码偏小,尺码偏小，我176 140斤2XL居然还短了，缩水
15,面料不理想,面料质感：不理想尺码大小：不相符有点小
12,穿身上感觉一般般,质量一般款式类型：衣服穿身上感觉一般般
12,穿在衣服上挺舒服的,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
5,试穿效果失望透顶,面料质感：感觉非常不舒服面料类型：塑料布透气性：不透气，差试穿效果：失望透顶
12,穿着不是很舒服,穿着不是很舒服，有些紧，还有些材质过敏吧，这价格有点高了，感觉有些不值，对于我这种微胖来说有些不友善袖子宽松胸围和腰围很紧
12,穿着一般,一分钱一分货，质量、穿着质感一般，不知道水洗后给会褪色？邹巴巴的，没有销售图片的质感。
12,大小一般般,一般般，两件衣服收到大小不一
5,试穿效果不好看,面料质感：很差，尺码大小：偏大试穿效果：不好看，千万不要买
0,尺码大小：偏大,面料质感：很差，尺码大小：偏大试穿效果：不好看，千万不要买
12,弹性没啥,不好穿，没啥弹性，而且变形的厉害
12,感觉不合身,版型：170的穿出180的感觉。不合身
12,感觉很勒,给客服发了四分钟信息，一句话没回，咨询量再大也不至于这样上身效果：我160，买的1xl 感觉很勒没有弹性
12,胳肢窝处不舒服,较便宜，穿着感觉前后不分，胳肢窝处不舒服
12,合身不是很,一分钱一分货吧，不是很合身
12,合身还算,衣服还没穿，今天收到洗了，有些掉色。还算合身，一般般吧
12,肩膀的地方莫名的不舒服,衣服都挺好，就是肩膀的地方莫名的不舒服，感觉像袖子装反了
12,凉快穿在身上也比较,不错，到货速度很快，穿在身上也比较凉快。
12,凉快是挺,防晒衣没有防晒效果穿上倒是挺凉快
12,领口不合身,衣服款式不好看领口太大了，不合身有点松垮
15,质感不是很好,面料质感：质感不是很好      看在便宜的份上  我就不说什么了
12,另外号偏瘦,产品一般，没有口袋，出门放个单据等l小东西都没处放，另外号偏瘦，买大一号可以，
12,码数一般,一般把没怎么穿，推荐码数短了
30,价格便宜,摸起来很有质感，穿起来也挺不错，尺码标准！送货送货速度很快！价格也便宜，总之是一次挑不出毛病的购物体验。
12,码子明显不一样,跟价格还算匹配，但是两件码子明显不一样！
12,码子偏小,衣服很薄，码子偏小
26,起球，不,摸着舒服，有弹性，很百搭，时尚帅气，洗过了不掉色，不起球
30,超值实惠,男士短袖T恤纯棉材质的，面料手感好超值实惠装很划算，上身效果好极了推荐购买。
12,买大了,听了客服的建议给买大了 不怎么开心
12,买小有点,有点买小了
12,摸着不太舒服,做工粗糙，摸着也不太舒服，不值这个价。
13,缩水一般吧,南极人的睡衣一定要买大几码，因为上次买的缩水了，质量一般吧像是麻的，不建议南极人买睡衣再也不买了
12,难受穿起来,材质还行，就是穿起来脖子附近有点难受。线头也有点多，送来的时候黑色的上面好多灰。无语
18,南极人觉得可以买,南极人我是觉得可以买，做工真的还行吧。
12,轻盈也很,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
4,贴牌,都到都跳线了，不愧是贴牌
18,牌子还可以,牌子是还可以，不是南极人。居然没有口袋。
12,容易邹,薄是真薄，容易邹
0,薄厚程度真的差,偏大薄厚程度：薄的一张纸材质类型：质量真的差
30,品牌值得信赖,品牌衣服值得信赖。面料舒适，大小合适。很满意的购物。`
12,舒服穿着,材质：价格决定材质版型：穿着不咋舒服，胳肢窝
8,客服摆设,其实吧，作为一个京东的老顾客实在搞得那么难堪，南极人的也是一个品牌，怎么现在品控也是这么差了。唉:-(衣服还没穿就一洞，官方客服也是摆设，店铺客服就是一个复读机，之后说一句话，一点责任心都没有。民族复兴靠你们末日就要到了。
12,舒适度一般,质量看着一般，布做的，不带棉，穿身上舒适度一般
12,舒适感一般,不是棉的，舒适感一般，不贴身，布做的
12,舒适一般,是否舒适：一般，有点刺感尺码大小：大小合适材质：精梳棉版型：常规款
9,骚扰不要骚扰别人,请联系本人进行协商，不要骚扰别人。我这里有录音和骚扰的证据
26,做工比较精致,全棉的穿着舒服，做工比较精致，上身效果好很好看。
12,舒适有点刺感,是否舒适：一般，有点刺感尺码大小：大小合适材质：精梳棉版型：常规款
8,服，从不解决问题,全是人机客服，从不解决问题
12,太大了,太大了，不咋样。物流更垃圾
17,款式一般,确实一般，毕竟价钱在那放着，款式胖
12,同一个号一件大一件小,不知道为什么两件衣服一件大一件小，不应该都是同一个号的吗？
12,透气不是很好,凑合穿吧，感觉透气不是很好，穿了一次，防晒还是有的，穿着钓鱼
8,客服一直在说反馈,人生中这么多次购物，第一次给差评，这么多天了，货一直没收到，联系快递联系不上，联系客服一直在说反馈，还是在京东买的呢，简直烂透了。我已经申请了退款，也一直没处理，严重怀疑商家是不是**，京东平台也不管一下吗？这样的服务态度，还能在这个大数据时代生存，我就不信了！！！
12,透气没那么,质量还行吧，可是感觉没那么透气，穿上之后虽然隔绝了紫外线，但是特别的热，一脱下来身上全都是汗，整个衣服都湿透了
12,透气性一般,尺码大小：尺码偏小！建议拍大一码！面料一般！透气性一般！
4,牌子牌子,我拍的和发给我的二个牌子，京东购物失败的一次
5,色差太大了,色差太大了，有一件颜色太艳没法穿出去，另一件第一次洗就破了，没法说
4,三无产品太差,三无产品！品质太差！
8,态度态度差,商家服务态度差！衣服有瑕疵，一个袖口窄，一个袖口宽！处理问题拖拖拉拉！
12,透气性有待提高,透气性有待提高，若能提高透气性就比较理想了。
35,快递员点赞,商品两层包装很好，衣服轻便，物美价廉，夏天穿透气防晒凉快，很满意！为快递员点赞！
30,物美价廉,商品两层包装很好，衣服轻便，物美价廉，夏天穿透气防晒凉快，很满意！为快递员点赞！
12,推荐码偏大,推荐码偏大
30,京东购物方便,商品收到了，一分钱一分货呀，京东购物还是非常方便的。
35,就到了这么快,商品这么快就到了
12,夏天穿的完全不是,这衣服质量没的说，但是也太厚了，完全不是夏天穿的，而且白色衣服有一坨黑色的啥玩意，我也不知道是啥
12,袖子太大了,衣服都很好，就是袖子太大了！设计不合理
12,也能穿,一般般，也能穿
12,衣服厚了点,衣服厚了点，略微有点掉色。
12,衣服偏长,衣服偏长，有点掉线
12,衣服挺不错的,衣服还是挺不错的，白色的更好点
12,衣服一般,衣服一般，没我买20几块的好，而且还起皱纹了
17,外观也不错,比较透气，而且特别软舒适，外观也不错，可惜没有口袋，比较满意的
10,退的款还没处理,上月退的款，现在还没处理，
23,少了一件很烦,少了一件很烦
12,衣服一大一小,衣服一大一小，黑色正常白色大了一码。
12,衣领太紧了,衣领太紧了，衣袖长，衣服偏短，不协调
28,吊牌非常精美,吊牌非常精美
28,吊牌齐全,吊牌齐全
12,衣袖口太宽了,衣袖口太宽了，穿着怪怪的
12,有点小有点小,有一件黑衣服有点小，难过
23,是物的优,十几块钱的货  唯一的优点就是物流比别的平台快
23,值，质量的产,实话说这个价位购买两件这样质量的产品根本就不值，如果不是为了京东次日达，不会买这种产品。结果，本地仓库竟然没货，而且花了整整两三天时间才从上海送到。
23,京东次日达根本就不值,实话说这个价位购买两件这样质量的产品根本就不值，如果不是为了京东次日达，不会买这种产品。结果，本地仓库竟然没货，而且花了整整两三天时间才从上海送到。
18,不值根本,实话说这个价位购买两件这样质量的产品根本就不值，如果不是为了京东次日达，不会买这种产品。结果，本地仓库竟然没货，而且花了整整两三天时间才从上海送到。
28,吊牌完好无损,吊牌完好无损
18,图片不符,实物与图片不符，没有商标，去掉吊牌，都不知道是什么牌子的衣服。商品不错，这个价格购买很实惠
5,图样差太远了,实物与图样差太远了，完全没法穿出去见人。
18,照片有点差别,实物与照片有点差别，不认识太理想
12,正常尺码偏大,衣服比正常尺码偏大，准确的来说是偏长
14,爱粘毛,纯棉的衣服，很简单，黑色的爱粘毛！
14,薄的像张纸,薄的像张纸，不值这个价
35,物流速度快 ,试了下 衣服很合身 价格合适 物流速度快  客服有问必答   很不错的一家店 下次还会推荐朋友过来买
31,客服速度很快,其他的不说，客服回复消息速度很快的
32,店铺服务热情负责,我用該产品发现质量好，店铺服务热情负责，快递员送货快。
14,掉毛容易,材质一般，容易掉毛，跟汗水粘在一起。
14,掉毛我去,黑色衣服掉毛啊，我去
14,掉线有点,衣服偏长，有点掉线
17,颜色不错,非常合身，颜色也不错，隔热防紫外线特别好，点赞
14,东西一般,东西一般，线头多得卡拉链
35,物流很快,是否舒适：是尺码大小：合适材质：较好版型：不错物流很快早上下单，下午就到衣服也挺满意
14,东西一般,东西一般吧毕竟价格便宜吗？但是商家发货不认真检查，我收到的货有一件上面有个小洞，我本来想退货的想想又不是很贵就算了吧
14,东西真心一般,东西真心一般
15,材质精梳棉,是否舒适：一般，有点刺感尺码大小：大小合适材质：精梳棉版型：常规款
24,尺寸大小合适,尺寸大小合适，也很透气，颜色也正
24,尺寸合适,衣服很合身，材质丝滑，尺寸合适
14,开线水洗一下,版型很好，拿来后，水洗一下就开线了
28,吊牌信息完整,吊牌信息完整
30,价格不贵,是正品，而且价格不贵，用着也很大气，一直在用，很好??
33,包裹的严严实实的,收到包裹了，包裹的严严实实的，很满意
14,拉链不好用,拉链不好用，感觉很费力，然后也不敢用力
7,客服不回复,收到货，打开就有一个破洞，你们发货的时候不能检查一下吗？都是**的吗？联系你们客服都有四十分钟了，一直说看看，就是不回复，必须差评差差差评，谁买谁上当
30,价钱实惠,收到货了，质量很好，大小合适，面料很舒服，价钱实惠，物流很快
14,拉链不是太好,质量不是太好，拉链太差，容易分开
33,包装也很私密,收到货以后一切都保存完好，老板包装很好，封闭也很私密，
32,客服服务态度点赞,收到老公就试穿了一下，大小挺合适的，他穿着也很好看。客服服务态度点赞。
26,做工精细,收到了，穿着很舒服，做工精细，颜色很正，款式很好看！
24,尺码标准,物流速度很快，质量很好，尺码标准。
26,不起球,收到了，穿着舒服合身，颜色很正，没有色差，洗了不褪色，不起球，款式百搭，很满意的一次购物。
14,毛毛有些难受,刚签收，衣服还合身，就是刚穿起来有些难受，里面有些毛毛
14,毛线还行,收到衣服了，感觉手感还行，还没穿，毛线是有点多，太省时间了，像我肩膀比较宽的人，穿这个还是比较宽松，所以不建议你跟买大一码。
9,订单信息莫名其,收到一个中国联通发来的短信，显示我已经成功订购一个联通王卡，并给我一个莫名的链接，要求我实名认证，但当时我并没有点开，也并没有进行实名认证，显示联通王卡已经成功订购，并且正在配送，然后给我一个网址，显示出订单信息，我感到莫名其妙，因为当时我并没有玩手机，也并没有订购任何东西，不知道订单是哪里来的...
14,面料轻薄,防晒衣面料轻薄，只是封边，可能都没有走线，穿着要小心哦
24,尺码大小刚合适,尺码大小刚合适，面料挺不错的，穿起来也舒服，京东快递就是比其他快递快而且还给送上门，服务很好
24,尺码大小很好,我的身高体重：170mm高，73Kg重。尺码大小：XL面料类型：棉面料质感：很好透气性：很好试穿效果：一级棒
30,防紫外线非常好,手感非常舒适，穿上钓鱼隔热效果，防紫外线非常好，值得购买
35,配送很快,手感很好。配送很快。非常满意的购物体验。
24,尺码大小很好的,我的身高体重：173，58尺码大小：OK穿在里面OK面料类型：合身，舒适面料质感：很好的透气性：我是保暖用的，没太注意的试穿效果：OK
30,保暖,手感特别好，合身，保暖，可以当打底内衣
14,破的有些是,衣服后面有些是破的不过穿的很舒服
14,破了有点无语,洗衣机洗了2次就破了，有点无语 花10块钱补了一下
22,商家退款,买的不是很好，商家退款了
7,售后服务极慢,售后服务极慢，每次问都是当前人多。
7,售后服务太慢了,售后服务太慢了，总是推脱
7,售后客服永远在等待,售后客服永远在等待，永远说在核查，永远推下一个客服，你们服务真让我忍无可忍，网购十几年我第一次给双倍差评！！
8,客服机器人,售后垃圾，客服垃圾，全是机器人回消息，没有人工客服。
10,售后太差了,售后太差了，发错了尺码也不管的
23,尺码发对了,售后太好了，发对了尺码也不管的
10,售后没人管,售后也没人管，网购从来不评价的我，也是无奈了
26,做工精细,舒适度很好，透气性很好，做工精细，包装完整，穿着帅气，大小合适，版型很正。
30,包装完整,舒适度很好，透气性很好，做工精细，包装完整，穿着帅气，大小合适，版型很正。
24,尺码大小很舒服,我的身高体重：174尺码大小：XXL面料质感：很好，厚实试穿效果：很舒服，合身
13,变形,水洗变形，领口太大了。
13,缩水不好,水洗后缩水不好。应该买大一码
24,尺码刚好,衣服很薄，尺码刚好，奈斯，款式也很好看，穿起来很舒服
28,吊牌信息真实准确,吊牌信息真实准确
14,起毛一般,一般，会起毛就这样了
24,尺码刚好合适,尺码刚好合适，不大也不小，面料柔软，穿在身上很舒服，不过衣服没有图案，略显单调，总体来说还是很不错的。赞！
28,牌证齐全,牌证齐全
24,尺码合适,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
29,上身效果很好,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
14,起球穿了两天感觉,穿了两天感觉衣服起球了，不知道洗后会不会更严重
33,私密发货不用担心,私密发货，完全不用担心被发现
35,送货很快,送货很快，当天就送到了。
30,南极人多次买,搜出来的商品，买的时候没有看尺寸，买大了，换了货。东西很好，多次买南极人的服装了
14,起球容易,面料类型：棉面料质感：一般，容易起球
15,缩水太厉害了,缩水太厉害了短了一大截
35,物流真的好快,他家的物流真的好快呀，隔天就到了。刚好可以穿着出去玩呢。
18,防晒不太好用,太薄了，不太好用，防晒一般
14,起球有点,布料一般般，还没穿，就看到有点起球，毕竟一分钱一分货吧，总的来说还算可以
5,上身效果太难,太差劲了，上身效果太难看了，买了后悔
18,包装破的,太差了，我也懒得退，京东的东西现在让人这么失望的，来的时候包装都是破的
23,物流更垃圾,太大了，不咋样。物流更垃圾
24,尺码正好,物流很快，防晒衫轻薄舒适，尺码正好，完美的一次购物
24,穿起来非常凉快,衣服收到了，性价比高，穿起来非常凉快，透气很有气质，质量超级棒。
14,然还0斤,尺码偏小，我176 140斤2XL居然还短了，缩水
23,换码太慢了,太一般了，换码太慢了，建议不要买。
24,穿起来非常舒服,衣服收到了，面料质感非常棒，透气性好，穿起来非常舒服
14,绒毛不好弄掉,黑色的款式容易粘上毛绒，最关键的还是粘的绒毛还不好弄掉。
14,碎屑很容易,很容易粘碎屑，灰色那件还好，黑色那件看起来太难受了
14,褪色和起毛容易,材质一般，看着容易褪色和起毛，款式不好看
24,穿起来很柔和,衣服很柔和，软绵绵的，穿起来很舒服。
26,走线很密实,特意穿了好几天来评论的。布料很不错，走线很密实，也不会掉色。穿在身上很舒适，物超所值
9,信息早泄露,天天都接到推销的​ 我的信息早泄露了 
4,吊牌是用别针别上去的,吊牌是用别针别上去的，
24,穿起来很舒服,衣服穿起来很舒服  没有起皱  而且质感也不错  赞
13,微缩缩很多,听商家说只是湿水微缩，事实是缩很多，衣服穿了偏小了
24,穿起来很舒服很合身,衣服不错，穿起来很舒服很合身，给力，值得购买
14,线头粗糙,款式类型：线头粗糙不太满意
35,物流也可以,挺行的哦物流也可以，价
15,旧的一般,挺一般的，感觉是旧的给我
9,电话号码什么东西都知道,通过我在拼多多买东西，打电话给我，跟我说了我的名字，电话号码和我买的什么东西都知道，说我的快递因为疫情要催毁，给我补偿，
9,私自扣钱,通审核通过，让我往卡里存三百块钱，以证明有还款能力，刚存进去，就被对方私自扣钱买会员，也不下款
24,穿起来舒服,物流相当给力，衣服穿起来不仅舒服而且料子质量都特别好，打算再买几件过夏
24,穿起来挺舒服,物流很快，快递员态度很好，衣服穿起来挺舒服的，软软的，很合身
23,递没出错，,同样的码数，大小相差那么多，换货等了好几天，快递没出错，不知道商家找的什么快递公司
9,信息偷取,偷取信息，故意后台把账号弄输错，要求加企业通讯，聊天为由交解冻金。
24,穿上超级舒服,衣服收到啦，非常满意物流很快，而且质量非常好穿上超级舒服大小也合适价格也不贵
24,穿上合身,衣服穿上很合身 ，面料柔软亲肤 ，上身效果很好
29,上身效果很好 ,衣服穿上很合身 ，面料柔软亲肤 ，上身效果很好
24,穿上很舒服,衣服收到了，穿上很舒服，棉料的，透气吸汗
24,穿上舒服,衣服布料很柔软，穿上很舒服，衣服布料比较薄。尺码大小合适，现在这个季节做打底衫合适，总体评价不错
24,穿在身上很合身,衣服收到 很好 穿在身上很合身，很凉爽一点不足得热.很满意的一次网购。
24,穿在身上很舒服,衣服穿在身上很舒服，洗了之后这完全不起毛毛，很实惠
18,图片做得太好了,图片做得太好了
24,穿着大小合适,物流挺快的，买的衣服已经收到了，质量很不错的，穿着大小合适。
10,退回去了不退钱,退回去了，为啥不退钱
24,穿着非常舒服,衣服挺好的，非常的轻薄，穿着非常舒服
13,脱水缩小,脱水缩小
30,外出出行很方便,外出出行很方便，整体很满意，今年确实热
